sale_id;item_id;quantity_purchased
1404;46;1
1404;90;1
1405;38;1
1406;155;2
1407;179;1
1408;132;1
1409;306;2
1410;96;1
1410;313;1
1411;88;1
1412;151;1
1413;103;1
1413;204;1
1414;132;1
1414;202;1
1415;233;1
1416;55;1
1416;202;1
1417;36;1
1417;229;1
1418;103;1
1419;132;1
1420;48;1
1420;103;1
1421;103;1
1421;150;1
1422;118;1
1423;43;1
1423;307;2
1424;132;1
1425;67;1
1425;290;1
1426;96;2
1427;24;1
1428;122;1
1429;103;1
1429;274;1
1430;15;1
1431;71;2
1432;132;1
1432;308;1
1433;132;1
1434;260;1
1435;8;1
1436;8;1
1437;229;1
1438;62;1
1439;97;2
1440;239;1
1441;193;1
1441;220;1
1442;253;1
1443;315;1
1444;36;1
1445;90;1
1446;53;1
1447;43;1
1447;155;1
1447;182;1
1448;222;1
1449;139;1
1450;122;1
1451;21;1
1452;182;1
1453;132;1
1453;146;1
1453;306;1
1454;92;1
1455;239;1
1456;202;1
1457;204;1
1458;43;1
1458;193;1
1459;77;1
1459;301;1
1460;43;1
1460;153;1
1461;315;1
1462;45;4
1462;75;2
1462;176;1
1463;65;1
1463;295;1
1464;176;1
1464;180;1
1465;182;1
1465;269;1
1465;290;2
1466;45;1
1466;308;1
1467;269;1
1468;152;1
1469;180;1
1470;108;1
1471;51;1
1472;115;1
1472;180;1
1473;88;1
1473;180;2
1473;270;1
1474;315;1
1475;66;1
1475;277;1
1476;67;1
1476;154;1
1476;155;1
1477;45;1
1478;43;1
1478;91;1
1479;286;1
1480;180;1
1480;182;1
1481;180;2
1482;316;1
1483;253;1
1484;152;1
1484;180;1
1484;288;1
1484;292;1
1484;306;1
1484;308;1
1485;180;1
1486;65;1
1487;180;1
1488;65;1
1488;180;1
1489;65;1
1489;277;1
1490;180;1
1490;268;1
1491;180;1
1491;256;1
1492;118;1
1493;122;1
1493;180;1
1494;180;1
1495;232;1
1496;142;1
1497;50;1
1497;104;1
1497;266;1
1498;235;1
1499;258;1
1499;259;1
1500;306;2
1501;65;1
1501;306;1
1502;318;1
1503;165;1
1503;297;1
1504;132;2
1505;258;1
1506;318;1
1507;39;1
1507;163;1
1508;96;1
1509;148;1
1510;176;1
1511;42;1
1512;43;1
1512;263;1
1513;165;1
1514;42;1
1514;201;1
1515;76;2
1516;96;1
1517;132;1
1518;266;1
1519;227;1
1520;258;1
1521;96;1
1522;39;1
1522;204;1
1522;227;1
1523;45;1
1523;50;1
1524;196;1
1525;318;1
1526;172;1
1527;306;2
1528;201;1
1529;104;1
1529;176;1
1530;202;1
1530;226;1
1531;259;1
1532;121;1
1533;66;1
1533;252;1
1533;297;1
1533;309;1
1534;43;1
1534;176;1
1535;121;1
1536;66;1
1537;230;1
1538;132;1
1539;176;1
1540;163;1
1541;286;1
1542;290;1
1543;132;1
1544;132;2
1545;45;1
1546;163;1
1547;163;1
1548;194;1
1549;290;1
1550;33;1
1550;43;1
1550;270;1
1551;96;1
1552;132;1
1553;36;5
1554;36;1
1554;51;1
1555;226;1
1555;283;1
1556;42;1
1556;294;1
1557;39;1
1557;46;1
1558;46;1
1559;45;1
1560;46;1
1561;36;1
1562;46;1
1563;227;1
1564;36;1
1565;54;1
1566;194;1
1567;46;1
1568;309;1
1569;45;1
1569;121;1
1570;39;1
1570;45;1
1571;46;1
1571;176;1
1572;163;1
1573;283;1
1574;252;1
1574;309;1
1575;15;1
1575;45;1
1575;81;1
1575;165;1
1575;320;1
1576;322;1
1577;224;1
1578;323;1
1579;320;1
1580;182;1
1581;320;1
1582;76;2
1582;81;1
1583;261;1
1584;202;1
1585;323;1
1586;130;1
1586;336;1
1586;352;1
1587;205;1
1588;103;1
1588;261;1
1589;134;1
1590;134;2
1591;38;1
1592;291;2
1593;43;1
1594;38;1
1595;338;1
1596;350;1
1597;42;1
1597;337;1
1598;332;1
1599;27;1
1600;352;1
1601;96;1
1602;337;1
1603;32;1
1603;349;1
1604;61;1
1605;155;2
1605;340;1
1606;282;1
1607;283;1
1608;48;2
1609;318;1
1610;15;1
1610;39;1
1610;103;1
1611;224;1
1612;355;1
1613;354;2
1613;355;1
1614;355;1
1615;308;1
1615;355;1
1616;308;1
1617;81;1
1617;354;1
1618;354;2
1619;15;1
1619;281;1
1620;205;1
1620;354;1
1621;370;1
1622;355;7
1623;43;1
1623;129;1
1624;335;1
1624;354;1
1625;334;1
1626;38;1
1626;336;1
1627;67;1
1627;103;1
1628;354;1
1629;91;1
1630;155;1
1631;337;1
1631;354;1
1632;370;2
1633;355;1
1634;281;1
1634;362;1
1635;355;1
1636;67;1
1636;309;1
1637;196;1
1638;132;1
1639;222;1
1639;253;1
1640;50;1
1641;129;1
1642;355;1
1643;323;1
1644;371;1
1645;129;3
1645;355;1
1646;86;1
1646;336;1
1647;370;2
1648;371;1
1649;313;1
1650;27;1
1650;363;2
1650;371;1
1651;253;1
1652;32;1
1653;48;1
1654;45;1
1655;15;1
1656;48;2
1656;135;1
1657;355;1
1658;260;1
1659;132;1
1660;144;1
1661;360;1
1662;184;1
1663;3;1
1663;360;1
1663;371;2
1664;239;1
1664;281;1
1665;120;2
1665;370;1
1666;268;1
1667;282;1
1667;326;1
1668;134;1
1669;43;1
1670;338;1
1670;354;1
1671;71;1
1671;151;1
1671;222;1
1672;34;2
1673;360;1
1674;222;1
1675;337;1
1676;27;1
1677;281;1
1678;47;1
1678;103;1
1678;134;1
1678;135;1
1678;337;1
1678;351;1
1679;351;1
1680;61;1
1680;177;2
1681;177;1
1682;89;1
1682;373;1
1683;363;1
1684;318;1
1685;36;1
1686;38;1
1687;312;1
1688;374;1
1689;374;1
1690;177;1
